s,kW/m2,kg/m2/s,kW/m2,C,kW/m2,kW/m3,kW/m3,kW/m2,C
 5.5433940E+001, 4.3935785E+001, 7.2894873E-005,-5.2091764E-001, 1.8877332E+002, 8.3758898E+000, 4.3350111E+002,-9.0837706E+001, 1.9111731E+000, 2.9314885E+002
 5.5612336E+001, 4.4184925E+001, 7.3277747E-005,-4.6312136E-001, 1.9764564E+002, 8.4454540E+000, 4.4676442E+002,-1.0303043E+002, 1.9546537E+000, 2.9350520E+002
 5.5835331E+001, 4.4233926E+001, 7.4312257E-005,-4.8528598E-001, 1.9324497E+002, 8.4496180E+000, 4.4171759E+002,-9.7255515E+001, 1.9468147E+000, 2.9381165E+002
 5.6003592E+001, 4.4170242E+001, 7.5163158E-005,-5.2069181E-001, 1.8913237E+002, 8.4260669E+000, 4.3780429E+002,-9.0753864E+001, 1.9311956E+000, 2.9376005E+002
 5.6201252E+001, 4.4326521E+001, 7.5649813E-005,-4.6839486E-001, 1.9767946E+002, 8.4694892E+000, 4.4994493E+002,-1.0202096E+002, 1.9555129E+000, 2.9400690E+002
 5.6438443E+001, 4.4375272E+001, 7.6778076E-005,-4.8422228E-001, 1.9383755E+002, 8.4706889E+000, 4.4614941E+002,-9.6716336E+001, 1.9462880E+000, 2.9425596E+002
 5.6636103E+001, 4.4354613E+001, 7.7627695E-005,-5.1972137E-001, 1.9005875E+002, 8.4574642E+000, 4.4397013E+002,-9.0072381E+001, 1.9419065E+000, 2.9420429E+002
 5.6833762E+001, 4.4312365E+001, 7.8159567E-005,-4.6735401E-001, 1.9782224E+002, 8.4538636E+000, 4.5286652E+002,-1.0149448E+002, 1.9242812E+000, 2.9439731E+002
 5.7031422E+001, 4.4312811E+001, 7.9019765E-005,-4.8929991E-001, 1.9343145E+002, 8.4506015E+000, 4.5017004E+002,-9.5271258E+001, 1.9201247E+000, 2.9445465E+002
 5.7229081E+001, 4.4330103E+001, 7.9530182E-005,-5.2613077E-001, 1.8919686E+002, 8.4434410E+000, 4.4958755E+002,-8.8970389E+001, 1.9229073E+000, 2.9436851E+002
 5.7426741E+001, 4.4316945E+001, 7.9943820E-005,-4.7988140E-001, 1.9596166E+002, 8.4453390E+000, 4.5556804E+002,-9.8490801E+001, 1.9131753E+000, 2.9451844E+002
 5.7624400E+001, 4.4314037E+001, 8.0600066E-005,-5.0716384E-001, 1.9084866E+002, 8.4422456E+000, 4.4952914E+002,-9.1995485E+001, 1.9114036E+000, 2.9454395E+002
 5.7822060E+001, 4.4355477E+001, 8.1028110E-005,-5.2914976E-001, 1.8895505E+002, 8.4417761E+000, 4.4937706E+002,-8.9531307E+001, 1.9181510E+000, 2.9447986E+002
 5.8019719E+001, 4.4421873E+001, 8.1409748E-005,-4.8800465E-001, 1.9495569E+002, 8.4577346E+000, 4.5716811E+002,-9.7060098E+001, 1.9193765E+000, 2.9467923E+002
 5.8217379E+001, 4.4473326E+001, 8.2200449E-005,-4.9026549E-001, 1.9425360E+002, 8.4691821E+000, 4.5856004E+002,-9.6760776E+001, 1.9230147E+000, 2.9481928E+002
 5.8415038E+001, 4.4739350E+001, 8.2921293E-005,-4.7336764E-001, 1.9759075E+002, 8.5321516E+000, 4.6773110E+002,-1.0184668E+002, 1.9682923E+000, 2.9510853E+002
 5.8612698E+001, 4.5089876E+001, 8.4254779E-005,-4.5265090E-001, 2.0050898E+002, 8.6234152E+000, 4.7805331E+002,-1.0679313E+002, 2.0257252E+000, 2.9566202E+002
 5.8810357E+001, 4.5318452E+001, 8.6007187E-005,-4.5290688E-001, 2.0117306E+002, 8.6792068E+000, 4.8385671E+002,-1.0762127E+002, 2.0553692E+000, 2.9615968E+002
 5.9008017E+001, 4.5665576E+001, 8.8172265E-005,-4.3352565E-001, 2.0458621E+002, 8.7544806E+000, 4.9588359E+002,-1.1200044E+002, 2.0954055E+000, 2.9681335E+002
 5.9205676E+001, 4.5957904E+001, 9.0580408E-005,-4.3085603E-001, 2.0541066E+002, 8.8238990E+000, 5.0059668E+002,-1.1321176E+002, 2.1326004E+000, 2.9741095E+002
 5.9403336E+001, 4.6219782E+001, 9.3439762E-005,-4.1886700E-001, 2.0803289E+002, 8.8851281E+000, 5.1118254E+002,-1.1644976E+002, 2.1601535E+000, 2.9807317E+002
 5.9600995E+001, 4.6535019E+001, 9.6373342E-005,-4.0196854E-001, 2.1125210E+002, 8.9504157E+000, 5.2281099E+002,-1.2077932E+002, 2.1903855E+000, 2.9874213E+002
 5.9838186E+001, 4.6951762E+001, 1.0024756E-004,-3.8439115E-001, 2.1481233E+002, 9.0485905E+000, 5.3512330E+002,-1.2566906E+002, 2.2434408E+000, 2.9959206E+002
 6.0035846E+001, 4.7452090E+001, 1.0479303E-004,-3.6212985E-001, 2.1913557E+002, 9.1618919E+000, 5.5209085E+002,-1.3180227E+002, 2.3041935E+000, 3.0058611E+002
 6.0233505E+001, 4.7937110E+001, 1.0935524E-004,-3.4777692E-001, 2.2252045E+002, 9.2646125E+000, 5.6632661E+002,-1.3654685E+002, 2.3586041E+000, 3.0150437E+002
 6.0431165E+001, 4.8518912E+001, 1.1502915E-004,-3.1946749E-001, 2.2832668E+002, 9.4048321E+000, 5.8542772E+002,-1.4540291E+002, 2.4378484E+000, 3.0270593E+002
 6.0628824E+001, 4.9252499E+001, 1.2142060E-004,-2.9704753E-001, 2.3317560E+002, 9.5701731E+000, 6.0428928E+002,-1.5279242E+002, 2.5356699E+000, 3.0398581E+002
 6.0826484E+001, 4.9997313E+001, 1.2967501E-004,-2.8428706E-001, 2.3661005E+002, 9.7235648E+000, 6.2058935E+002,-1.5670615E+002, 2.6159278E+000, 3.0542387E+002
 6.1024143E+001, 5.0729470E+001, 1.3845403E-004,-2.6018921E-001, 2.4273801E+002, 9.8908311E+000, 6.5048857E+002,-1.6589656E+002, 2.7097647E+000, 3.0688718E+002
 6.1221803E+001, 5.1593292E+001, 1.4976314E-004,-2.3087769E-001, 2.4934322E+002, 1.0068819E+001, 6.8147349E+002,-1.7906484E+002, 2.8052384E+000, 3.0855596E+002
 6.1408801E+001, 9.8074252E+001, 1.7463077E-004, 3.7131692E-001, 4.0580121E+002, 2.0561413E+001, 1.7400960E+003,-9.8838259E+002, 1.0902532E+001, 3.2643156E+002
 6.1604894E+001, 1.6618783E+002, 1.0400630E-003, 1.0543545E-001, 4.0051665E+002, 3.6378303E+001, 1.1168312E+003,-5.8963025E+002, 2.1771706E+001, 3.9646281E+002
 6.1802867E+001, 1.2304668E+002, 3.5264967E-003,-3.2096008E-001, 3.2223144E+002, 2.6541687E+001, 7.7033906E+002,-2.0962698E+002, 1.2569233E+001, 3.9753207E+002
 6.2009326E+001, 7.1019190E+001, 2.0216861E-003,-2.1101972E-001, 3.0836271E+002, 1.3427722E+001, 7.8103666E+002,-1.9873215E+002, 3.3493308E+000, 3.5268215E+002
 6.2227097E+001, 5.9488119E+001, 9.4817915E-004,-2.4149954E-001, 2.7395227E+002, 1.1248756E+001, 6.1577674E+002,-1.5037673E+002, 2.4708496E+000, 3.3559804E+002
 6.2413758E+001, 5.3765221E+001, 6.7590444E-004,-3.3471224E-001, 2.4950349E+002, 1.0191799E+001, 5.6827027E+002,-1.2213045E+002, 1.9886905E+000, 3.2738895E+002
 6.2600419E+001, 5.0324964E+001, 5.5581165E-004,-2.6019440E-001, 2.5935033E+002, 9.5331584E+000, 5.6995495E+002,-1.4886481E+002, 1.6451978E+000, 3.2263810E+002
 6.2833745E+001, 5.0067913E+001, 4.7259529E-004,-2.8129994E-001, 2.4915539E+002, 9.5605633E+000, 5.5984147E+002,-1.4211620E+002, 1.8299592E+000, 3.1941839E+002
 6.3004851E+001, 5.0080211E+001, 4.2490787E-004,-3.7570274E-001, 2.3308767E+002, 9.6058185E+000, 5.5266278E+002,-1.2331222E+002, 1.9400011E+000, 3.1774608E+002
 6.3210178E+001, 4.9587450E+001, 3.9322226E-004,-3.1848388E-001, 2.4302303E+002, 9.4954877E+000, 5.7966531E+002,-1.4589367E+002, 1.8960155E+000, 3.1667886E+002
 6.3429194E+001, 5.0239138E+001, 3.6836236E-004,-2.6804041E-001, 2.4848345E+002, 9.6488762E+000, 6.0445219E+002,-1.6366183E+002, 2.0718281E+000, 3.1616359E+002
 6.3617410E+001, 5.1108558E+001, 3.5422079E-004,-3.8307457E-001, 2.2923427E+002, 9.8520256E+000, 5.9723822E+002,-1.3114772E+002, 2.2460918E+000, 3.1607978E+002
 6.3805627E+001, 5.1276132E+001, 3.4572421E-004,-3.4597485E-001, 2.3826365E+002, 9.8741348E+000, 6.2739584E+002,-1.4752653E+002, 2.2678196E+000, 3.1614531E+002
 6.4031487E+001, 5.1508545E+001, 3.3996072E-004,-2.8744053E-001, 2.4603233E+002, 9.9111495E+000, 6.6127191E+002,-1.6645726E+002, 2.2976339E+000, 3.1632485E+002
 6.4219703E+001, 5.2249837E+001, 3.3674920E-004,-3.3366640E-001, 2.3817677E+002, 1.0084375E+001, 6.6907866E+002,-1.5148778E+002, 2.4382709E+000, 3.1659685E+002
 6.4407920E+001, 5.2842018E+001, 3.3644634E-004,-3.1678608E-001, 2.4350911E+002, 1.0217301E+001, 6.9010686E+002,-1.6116138E+002, 2.5379841E+000, 3.1714631E+002
 6.4633779E+001, 5.3430617E+001, 3.4076490E-004,-2.4322264E-001, 2.5613399E+002, 1.0337708E+001, 7.2390359E+002,-1.8812885E+002, 2.6204628E+000, 3.1803743E+002
 6.4808907E+001, 5.4416881E+001, 3.4857515E-004,-2.7459281E-001, 2.5042096E+002, 1.0567943E+001, 7.3900195E+002,-1.7465642E+002, 2.7780274E+000, 3.1900950E+002
 6.5008590E+001, 5.5203143E+001, 3.5871717E-004,-2.5497129E-001, 2.5702765E+002, 1.0745190E+001, 7.5870751E+002,-1.8590557E+002, 2.8953859E+000, 3.2008313E+002
 6.5208273E+001, 5.6075694E+001, 3.7382212E-004,-1.8510080E-001, 2.7105354E+002, 1.0913853E+001, 7.9070302E+002,-2.1499981E+002, 3.0056802E+000, 3.2148863E+002
 6.5417939E+001, 5.7181023E+001, 3.9295670E-004,-2.4924642E-001, 2.5815383E+002, 1.1181530E+001, 7.8202806E+002,-1.8377159E+002, 3.1588654E+000, 3.2281123E+002
 6.5600982E+001, 5.7146708E+001, 4.1107627E-004,-2.4796827E-001, 2.6309256E+002, 1.1144733E+001, 7.9893429E+002,-1.9024086E+002, 3.0933375E+000, 3.2356807E+002
 6.5800329E+001, 5.7441196E+001, 4.2683924E-004,-1.4372576E-001, 2.8497342E+002, 1.1220984E+001, 8.4123013E+002,-2.3894944E+002, 3.1122741E+000, 3.2435933E+002
 6.6028163E+001, 5.8803081E+001, 4.4678901E-004,-2.1005181E-001, 2.7052272E+002, 1.1568281E+001, 8.0442256E+002,-2.0224699E+002, 3.3490694E+000, 3.2555252E+002
 6.6223449E+001, 5.8348457E+001, 4.6935138E-004,-2.6459507E-001, 2.5995088E+002, 1.1398691E+001, 7.1158356E+002,-1.7395242E+002, 3.1882781E+000, 3.2616602E+002
 6.6418735E+001, 5.6090671E+001, 4.7762455E-004,-2.5615611E-001, 2.6106016E+002, 1.0827812E+001, 6.7939449E+002,-1.7365067E+002, 2.7250386E+000, 3.2487149E+002
 6.6626343E+001, 5.5568778E+001, 4.6577100E-004,-2.0131760E-001, 2.7107722E+002, 1.0706852E+001, 7.5857407E+002,-1.9822501E+002, 2.6710433E+000, 3.2360222E+002
 6.6817446E+001, 5.6080857E+001, 4.5738542E-004,-2.2292779E-001, 2.6742320E+002, 1.0858232E+001, 7.7029081E+002,-1.9013530E+002, 2.8064102E+000, 3.2340297E+002
 6.7008549E+001, 5.7145646E+001, 4.5890278E-004,-1.4770814E-001, 2.8738695E+002, 1.1161255E+001, 8.0835938E+002,-2.2870067E+002, 3.0283739E+000, 3.2433951E+002
 6.7231502E+001, 5.9105945E+001, 4.7676183E-004,-7.9653108E-002, 3.0539143E+002, 1.1709235E+001, 8.6165489E+002,-2.5825817E+002, 3.3540622E+000, 3.2631109E+002
 6.7422605E+001, 6.1294885E+001, 5.1066316E-004,-1.0902599E-001, 3.0200508E+002, 1.2248864E+001, 8.8656123E+002,-2.4192312E+002, 3.6913794E+000, 3.2888253E+002
 6.7613707E+001, 6.2137363E+001, 5.5214273E-004,-7.1872451E-002, 3.1464044E+002, 1.2463460E+001, 9.2929200E+002,-2.6827847E+002, 3.7591261E+000, 3.3088671E+002
 6.7804810E+001, 6.4128703E+001, 5.9435750E-004, 3.1914174E-002, 3.4178420E+002, 1.2939383E+001, 9.9421679E+002,-3.4356978E+002, 4.0586478E+000, 3.3287976E+002
 6.8027763E+001, 6.6960681E+001, 6.5880116E-004,-2.4857836E-002, 3.2871421E+002, 1.3677688E+001, 9.9815822E+002,-2.9525427E+002, 4.5259738E+000, 3.3637405E+002
 6.8218866E+001, 6.7869702E+001, 7.3918933E-004,-1.7776522E-002, 3.3478941E+002, 1.3844726E+001, 1.0416753E+003,-3.0589192E+002, 4.5478631E+000, 3.3870247E+002
 6.8418368E+001, 6.8322287E+001, 8.0013234E-004, 7.5702942E-002, 3.6270853E+002, 1.3943827E+001, 1.1127540E+003,-3.8461525E+002, 4.5687399E+000, 3.3972301E+002
 6.8617871E+001, 7.1722073E+001, 8.6956152E-004, 6.0908948E-002, 3.5523486E+002, 1.4834182E+001, 1.1221692E+003,-3.5513583E+002, 5.1544182E+000, 3.4291509E+002
 6.8825483E+001, 7.2145079E+001, 9.6728145E-004, 1.3184721E-002, 3.4822278E+002, 1.4849267E+001, 1.1471074E+003,-3.2641027E+002, 5.0952687E+000, 3.4472354E+002
 6.9012272E+001, 7.0502338E+001, 1.0189409E-003, 5.7958408E-002, 3.6206700E+002, 1.4421052E+001, 1.1730706E+003,-3.6025026E+002, 4.7132318E+000, 3.4412810E+002
 6.9209296E+001, 7.3279737E+001, 1.0389617E-003, 1.4637727E-001, 3.8236394E+002, 1.5180652E+001, 1.2249443E+003,-4.2402471E+002, 5.2905662E+000, 3.4578475E+002
 6.9409134E+001, 7.5765153E+001, 1.1298822E-003, 9.7925574E-002, 3.7129660E+002, 1.5809545E+001, 1.2293438E+003,-3.7239638E+002, 5.6941804E+000, 3.4860651E+002
 6.9625860E+001, 7.4911628E+001, 1.2253978E-003, 8.2282869E-002, 3.6989900E+002, 1.5518982E+001, 1.2413193E+003,-3.6561584E+002, 5.3932640E+000, 3.4942987E+002
 6.9816958E+001, 7.3396705E+001, 1.2453200E-003, 7.4578037E-002, 3.6772429E+002, 1.5121030E+001, 1.2277111E+003,-3.6174419E+002, 5.1070793E+000, 3.4828867E+002
 7.0018976E+001, 7.4697331E+001, 1.2405643E-003, 1.5595773E-001, 3.8972040E+002, 1.5502969E+001, 1.2726388E+003,-4.4982549E+002, 5.4294175E+000, 3.4873796E+002
 7.0209796E+001, 7.5793593E+001, 1.2919762E-003, 2.6637185E-002, 3.5305779E+002, 1.5768906E+001, 1.2108731E+003,-3.2269462E+002, 5.6007287E+000, 3.5002694E+002
 7.0424181E+001, 7.2417152E+001, 1.3160387E-003,-1.9056509E-002, 3.4332290E+002, 1.4825146E+001, 1.1159099E+003,-2.9771817E+002, 4.8714552E+000, 3.4854734E+002
 7.0617885E+001, 6.7372372E+001, 1.2268200E-003,-1.1058362E-001, 3.1400546E+002, 1.3316312E+001, 8.5989177E+002,-2.2761830E+002, 3.9536241E+000, 3.4354491E+002
 7.0824575E+001, 6.4678872E+001, 1.0968647E-003,-5.3977272E-002, 3.2708704E+002, 1.2931266E+001, 9.9225799E+002,-2.6767275E+002, 3.6800439E+000, 3.4030528E+002
 7.1010597E+001, 6.4145186E+001, 1.0142119E-003,-1.0965001E-001, 3.1025312E+002, 1.2780170E+001, 9.6310294E+002,-2.3736094E+002, 3.6871421E+000, 3.3845254E+002
 7.1218841E+001, 6.3789806E+001, 9.6477973E-004,-1.2145794E-001, 3.0811309E+002, 1.2637057E+001, 9.5915050E+002,-2.3654838E+002, 3.6120254E+000, 3.3761548E+002
 7.1416170E+001, 6.4695838E+001, 9.2827877E-004,-1.7654662E-002, 3.3353982E+002, 1.2882571E+001, 1.0221514E+003,-3.1094420E+002, 3.8226630E+000, 3.3737382E+002
 7.1608636E+001, 6.7188518E+001, 9.3212452E-004,-6.5909655E-002, 3.2181561E+002, 1.3529837E+001, 1.0386583E+003,-2.7344887E+002, 4.2705735E+000, 3.3907667E+002
 7.1824546E+001, 6.8065402E+001, 9.6954497E-004,-4.0046817E-002, 3.3229816E+002, 1.3735785E+001, 1.0607739E+003,-3.0173469E+002, 4.3766755E+000, 3.4067215E+002
 7.2013468E+001, 6.9793919E+001, 1.0039610E-003, 3.2285190E-002, 3.5049581E+002, 1.4103411E+001, 1.1099911E+003,-3.5156346E+002, 4.6460441E+000, 3.4197792E+002
 7.2202389E+001, 7.2562229E+001, 1.0578528E-003,-1.7882071E-002, 3.3935261E+002, 1.4813165E+001, 1.1054395E+003,-3.1193838E+002, 5.1128847E+000, 3.4453443E+002
 7.2418299E+001, 7.2936352E+001, 1.1331972E-003, 3.2760951E-002, 3.5573467E+002, 1.4836011E+001, 1.1356471E+003,-3.5260778E+002, 5.0646490E+000, 3.4596260E+002
 7.2607221E+001, 7.4576591E+001, 1.1856290E-003, 4.8279247E-002, 3.5843283E+002, 1.5224024E+001, 1.1334348E+003,-3.5228008E+002, 5.3265782E+000, 3.4722089E+002
 7.2823131E+001, 7.4367613E+001, 1.2423924E-003,-5.1934701E-002, 3.3371057E+002, 1.5036400E+001, 9.7596536E+002,-2.7080517E+002, 5.1565726E+000, 3.4782298E+002
 7.3012052E+001, 7.0262219E+001, 1.2294541E-003,-1.5830526E-002, 3.4367239E+002, 1.3884701E+001, 9.9123070E+002,-2.9128770E+002, 4.3042002E+000, 3.4500225E+002
 7.3200974E+001, 7.0088527E+001, 1.1600358E-003, 2.6209375E-002, 3.4910734E+002, 1.4036274E+001, 1.0501989E+003,-3.0000538E+002, 4.4152912E+000, 3.4353843E+002
 7.3416884E+001, 7.1915412E+001, 1.1450515E-003, 8.5739481E-002, 3.6887972E+002, 1.4542611E+001, 1.1023627E+003,-3.5043976E+002, 4.8094290E+000, 3.4454347E+002
 7.3605805E+001, 7.5558900E+001, 1.1961501E-003, 1.8052796E-001, 3.9221998E+002, 1.5488964E+001, 1.1842761E+003,-4.2145802E+002, 5.4364182E+000, 3.4726756E+002
 7.3802823E+001, 7.9673072E+001, 1.3117416E-003, 1.3999941E-001, 3.8420190E+002, 1.6512848E+001, 1.2087205E+003,-3.8129078E+002, 6.1402840E+000, 3.5145197E+002
 7.4010637E+001, 8.0528699E+001, 1.4497825E-003, 1.7788222E-001, 4.0075658E+002, 1.6633519E+001, 1.2703741E+003,-4.3255327E+002, 6.1244508E+000, 3.5343601E+002
 7.4218450E+001, 8.3448782E+001, 1.5487164E-003, 2.5595975E-001, 4.1866499E+002, 1.7404726E+001, 1.3174620E+003,-4.9264091E+002, 6.6508842E+000, 3.5572703E+002
 7.4424474E+001, 8.4521141E+001, 1.6847335E-003, 1.6284845E-001, 3.9577814E+002, 1.7613474E+001, 1.3098416E+003,-3.8925933E+002, 6.7311288E+000, 3.5768789E+002
 7.4604745E+001, 8.1174448E+001, 1.7275885E-003, 1.6419116E-001, 3.9845089E+002, 1.6678572E+001, 1.3105991E+003,-4.0808006E+002, 6.0062459E+000, 3.5606431E+002
 7.4823736E+001, 8.1658357E+001, 1.6622531E-003, 2.2495276E-001, 4.1081145E+002, 1.6921768E+001, 1.3443732E+003,-4.6688624E+002, 6.2518922E+000, 3.5516556E+002
 7.5019821E+001, 8.2857072E+001, 1.7027709E-003, 1.4452255E-001, 3.9065112E+002, 1.7229884E+001, 1.3272052E+003,-3.9234109E+002, 6.4782193E+000, 3.5647231E+002
 7.5215905E+001, 8.0860534E+001, 1.7233007E-003, 1.5799960E-001, 3.9659613E+002, 1.6675041E+001, 1.3279094E+003,-4.2571938E+002, 6.0436647E+000, 3.5557856E+002
 7.5404636E+001, 8.2351635E+001, 1.6911069E-003, 1.8035265E-001, 3.9941982E+002, 1.7042225E+001, 1.3357945E+003,-4.4472302E+002, 6.3897755E+000, 3.5559541E+002
 7.5603697E+001, 8.1032634E+001, 1.7210586E-003, 1.8910328E-002, 3.5873789E+002, 1.6655534E+001, 1.2553051E+003,-3.0628903E+002, 6.0838635E+000, 3.5547021E+002
 7.5821404E+001, 7.5988528E+001, 1.6344752E-003, 6.0521354E-002, 3.6857814E+002, 1.5277899E+001, 1.2148665E+003,-3.4668375E+002, 5.1278447E+000, 3.5156769E+002
 7.6014921E+001, 7.4485573E+001, 1.4967045E-003,-1.0159396E-001, 3.2085194E+002, 1.4845525E+001, 9.1320881E+002,-2.2770367E+002, 4.9590933E+000, 3.4908470E+002
 7.6223193E+001, 6.8958141E+001, 1.3772030E-003,-9.0633635E-002, 3.2629977E+002, 1.3415971E+001, 1.0120453E+003,-2.4289616E+002, 3.9294475E+000, 3.4453175E+002
 7.6428079E+001, 6.8292692E+001, 1.2246236E-003, 1.6747079E-002, 3.4569355E+002, 1.3477975E+001, 1.0483196E+003,-2.9422256E+002, 4.0473323E+000, 3.4193519E+002
 7.6603696E+001, 7.1140545E+001, 1.1792498E-003, 3.6085555E-002, 3.5441258E+002, 1.4301584E+001, 1.0820591E+003,-3.1186913E+002, 4.6709502E+000, 3.4340196E+002
 7.6808582E+001, 7.4556344E+001, 1.2220806E-003, 1.3995745E-001, 3.8160336E+002, 1.5131624E+001, 1.1763346E+003,-3.8948681E+002, 5.2297322E+000, 3.4630967E+002
 7.7013468E+001, 7.6901160E+001, 1.3185444E-003, 1.7167880E-002, 3.5217699E+002, 1.5648644E+001, 1.1501831E+003,-2.8714842E+002, 5.5684920E+000, 3.4908091E+002
 7.7218354E+001, 8.0067727E+001, 1.3985888E-003, 2.4599515E-001, 4.1881030E+002, 1.6429142E+001, 1.3795794E+003,-5.1276179E+002, 6.0431432E+000, 3.5130692E+002
 7.7423240E+001, 8.5419811E+001, 1.5543750E-003, 1.4054757E-001, 3.8715547E+002, 1.7638623E+001, 1.2623095E+003,-3.7322450E+002, 6.9214393E+000, 3.5593627E+002
 7.7628126E+001, 8.5241965E+001, 1.7311767E-003, 1.8033781E-001, 4.0704221E+002, 1.7612184E+001, 1.3809735E+003,-4.2823300E+002, 6.7203627E+000, 3.5790785E+002
 7.7803743E+001, 8.6503314E+001, 1.7833947E-003, 3.6561545E-001, 4.5347376E+002, 1.8096108E+001, 1.4696898E+003,-6.1101775E+002, 7.0652029E+000, 3.5850634E+002
 7.8001194E+001, 9.3894718E+001, 1.9476770E-003, 3.3033547E-001, 4.4326790E+002, 1.9946137E+001, 1.4723616E+003,-5.3670779E+002, 8.4279124E+000, 3.6343780E+002
 7.8205609E+001, 9.6462824E+001, 2.2524224E-003, 3.7232949E-001, 4.6090077E+002, 2.0491071E+001, 1.5586656E+003,-5.9727290E+002, 8.6516933E+000, 3.6724290E+002
 7.8410024E+001, 9.7067663E+001, 2.4066795E-003, 3.1640814E-001, 4.4069683E+002, 2.0616447E+001, 1.5258837E+003,-5.0779707E+002, 8.7075137E+000, 3.6809887E+002
 7.8610906E+001, 8.9952711E+001, 2.3932916E-003, 1.5742659E-001, 4.0247103E+002, 1.8605432E+001, 1.2122155E+003,-3.6366644E+002, 7.2135828E+000, 3.6465661E+002
 7.8821303E+001, 7.9534311E+001, 2.0252276E-003, 2.1947019E-001, 4.1469849E+002, 1.6186930E+001, 1.2588806E+003,-4.1664694E+002, 5.5219180E+000, 3.5593295E+002
 7.9014166E+001, 8.0551111E+001, 1.7916158E-003, 2.6991639E-001, 4.1838414E+002, 1.6768607E+001, 1.2735611E+003,-4.4307250E+002, 6.0481251E+000, 3.5466202E+002
 7.9223905E+001, 8.1810088E+001, 1.8050956E-003, 1.9159380E-001, 3.9992039E+002, 1.6989967E+001, 1.2708524E+003,-3.8762007E+002, 6.2256813E+000, 3.5605082E+002
 7.9414840E+001, 7.8455166E+001, 1.7760654E-003, 1.4635954E-001, 3.8906331E+002, 1.6153802E+001, 1.2659625E+003,-3.7818937E+002, 5.5838730E+000, 3.5401685E+002
 7.9619034E+001, 7.8074226E+001, 1.6764143E-003, 1.7264412E-001, 3.9794301E+002, 1.5965175E+001, 1.2562967E+003,-4.4311367E+002, 5.6348071E+000, 3.5257064E+002
 7.9819903E+001, 7.7205494E+001, 1.6329994E-003,-7.7495799E-002, 3.3146015E+002, 1.5618068E+001, 1.1351648E+003,-2.5187890E+002, 5.4477537E+000, 3.5164270E+002
 8.0020772E+001, 7.2420482E+001, 1.5351434E-003, 3.7855178E-002, 3.6059241E+002, 1.4555324E+001, 1.1966009E+003,-3.4257850E+002, 4.6386968E+000, 3.4855704E+002
 8.0221641E+001, 7.3086172E+001, 1.4177730E-003, 2.1797099E-002, 3.5173111E+002, 1.4730209E+001, 1.1705011E+003,-3.1925174E+002, 4.9029158E+000, 3.4693853E+002
 8.0418346E+001, 7.4643045E+001, 1.4016833E-003, 4.9873868E-002, 3.6190954E+002, 1.5100094E+001, 1.2043766E+003,-3.5175514E+002, 5.1614883E+000, 3.4810376E+002
 8.0613290E+001, 7.5869619E+001, 1.4219042E-003, 5.0692813E-002, 3.6097542E+002, 1.5381024E+001, 1.1826515E+003,-3.3709925E+002, 5.3501095E+000, 3.4896693E+002
 8.0825113E+001, 7.6153114E+001, 1.4477744E-003, 3.6146729E-002, 3.5869995E+002, 1.5376870E+001, 1.1436180E+003,-3.2451196E+002, 5.3378449E+000, 3.4955539E+002
 8.1026476E+001, 7.3814896E+001, 1.4405743E-003,-1.3674094E-001, 3.0989025E+002, 1.4618283E+001, 8.6820265E+002,-2.0857788E+002, 4.8418587E+000, 3.4792239E+002
 8.1227838E+001, 6.8108783E+001, 1.3323037E-003,-1.5427485E-001, 3.0746140E+002, 1.3204067E+001, 9.4223663E+002,-2.0349995E+002, 3.8473848E+000, 3.4368053E+002
 8.1400435E+001, 6.5030659E+001, 1.1976956E-003,-8.1704364E-002, 3.1899106E+002, 1.2574397E+001, 9.5444488E+002,-2.2871578E+002, 3.4128873E+000, 3.3983998E+002
 8.1611139E+001, 6.5683820E+001, 1.0920117E-003,-5.5192654E-002, 3.2655287E+002, 1.2833103E+001, 9.8007897E+002,-2.5152416E+002, 3.6935972E+000, 3.3852252E+002
 8.1819633E+001, 6.9153256E+001, 1.0703281E-003, 5.9500557E-002, 3.5639524E+002, 1.3851966E+001, 1.0668920E+003,-3.3059276E+002, 4.4294880E+000, 3.4076017E+002
 8.2022149E+001, 7.4877907E+001, 1.1383810E-003, 1.5532619E-001, 3.8701179E+002, 1.5304928E+001, 1.1831689E+003,-4.2337025E+002, 5.4095597E+000, 3.4524066E+002
 8.2224666E+001, 8.3353653E+001, 1.3335225E-003, 2.8600288E-001, 4.2419522E+002, 1.7503447E+001, 1.3520142E+003,-5.4429948E+002, 6.9073319E+000, 3.5256225E+002
 8.2427183E+001, 9.1795433E+001, 1.6626742E-003, 3.0029341E-001, 4.3440058E+002, 1.9364973E+001, 1.4174250E+003,-5.4579926E+002, 8.1550985E+000, 3.6010930E+002
 8.2600768E+001, 9.4962279E+001, 2.0235568E-003, 3.0846930E-001, 4.4206782E+002, 2.0001315E+001, 1.4665940E+003,-5.3597336E+002, 8.4360448E+000, 3.6468231E+002
 8.2803285E+001, 9.4205009E+001, 2.2143901E-003, 2.9766458E-001, 4.3707309E+002, 1.9834285E+001, 1.4612285E+003,-4.9047633E+002, 8.2064576E+000, 3.6530663E+002
 8.3008544E+001, 9.1230618E+001, 2.2425678E-003, 3.0080453E-001, 4.3771143E+002, 1.9106019E+001, 1.4645900E+003,-4.8209014E+002, 7.6149597E+000, 3.6372800E+002
