Wavelength(nm)	n	k
9.76869e+04	5.80637e+00	8.95942e-01
9.82509e+04	5.80738e+00	8.90882e-01
9.88181e+04	5.80837e+00	8.85849e-01
9.93885e+04	5.80935e+00	8.80843e-01
9.99623e+04	5.81033e+00	8.75863e-01
1.00539e+05	5.81129e+00	8.70910e-01
1.01120e+05	5.81224e+00	8.65983e-01
1.01704e+05	5.81318e+00	8.61083e-01
1.02291e+05	5.81411e+00	8.56208e-01
1.02881e+05	5.81504e+00	8.51360e-01
1.03475e+05	5.81595e+00	8.46538e-01
1.04073e+05	5.81685e+00	8.41742e-01
1.04673e+05	5.81774e+00	8.36971e-01
1.05278e+05	5.81863e+00	8.32226e-01
1.05885e+05	5.81950e+00	8.27507e-01
1.06497e+05	5.82036e+00	8.22813e-01
1.07112e+05	5.82122e+00	8.18145e-01
1.07730e+05	5.82206e+00	8.13502e-01
1.08352e+05	5.82290e+00	8.08884e-01
1.08977e+05	5.82372e+00	8.04291e-01
1.09607e+05	5.82454e+00	7.99723e-01
1.10239e+05	5.82535e+00	7.95180e-01
1.10876e+05	5.82615e+00	7.90662e-01
1.11516e+05	5.82694e+00	7.86168e-01
1.12160e+05	5.82772e+00	7.81699e-01
1.12807e+05	5.82849e+00	7.77254e-01
1.13458e+05	5.82926e+00	7.72834e-01
1.14113e+05	5.83001e+00	7.68438e-01
1.14772e+05	5.83076e+00	7.64066e-01
1.15435e+05	5.83150e+00	7.59718e-01
1.16101e+05	5.83223e+00	7.55394e-01
1.16771e+05	5.83295e+00	7.51094e-01
1.17445e+05	5.83367e+00	7.46817e-01
1.18124e+05	5.83438e+00	7.42564e-01
1.18805e+05	5.83507e+00	7.38335e-01
1.19491e+05	5.83576e+00	7.34129e-01
1.20181e+05	5.83645e+00	7.29946e-01
1.20875e+05	5.83712e+00	7.25786e-01
1.21573e+05	5.83779e+00	7.21650e-01
1.22275e+05	5.83845e+00	7.17536e-01
1.22981e+05	5.83910e+00	7.13445e-01
1.23690e+05	5.83975e+00	7.09377e-01
1.24405e+05	5.84039e+00	7.05331e-01
1.25123e+05	5.84102e+00	7.01308e-01
