Wavelength(nm)	n	k
8.82000e+02	2.08535e+00	0.00000e+00
8.83000e+02	2.08525e+00	0.00000e+00
8.84000e+02	2.08515e+00	0.00000e+00
8.85000e+02	2.08505e+00	0.00000e+00
8.86000e+02	2.08495e+00	0.00000e+00
8.87000e+02	2.08485e+00	0.00000e+00
8.88000e+02	2.08475e+00	0.00000e+00
8.89000e+02	2.08465e+00	0.00000e+00
8.90000e+02	2.08455e+00	0.00000e+00
8.91000e+02	2.08446e+00	0.00000e+00
8.92000e+02	2.08436e+00	0.00000e+00
8.93000e+02	2.08426e+00	0.00000e+00
8.94000e+02	2.08417e+00	0.00000e+00
8.95000e+02	2.08407e+00	0.00000e+00
8.96000e+02	2.08398e+00	0.00000e+00
8.97000e+02	2.08388e+00	0.00000e+00
8.98000e+02	2.08379e+00	0.00000e+00
8.99000e+02	2.08369e+00	0.00000e+00
9.00000e+02	2.08360e+00	0.00000e+00
9.01000e+02	2.08350e+00	0.00000e+00
9.02000e+02	2.08341e+00	0.00000e+00
9.03000e+02	2.08332e+00	0.00000e+00
9.04000e+02	2.08322e+00	0.00000e+00
9.05000e+02	2.08313e+00	0.00000e+00
9.06000e+02	2.08304e+00	0.00000e+00
9.07000e+02	2.08295e+00	0.00000e+00
9.08000e+02	2.08285e+00	0.00000e+00
9.09000e+02	2.08276e+00	0.00000e+00
9.10000e+02	2.08267e+00	0.00000e+00
9.11000e+02	2.08258e+00	0.00000e+00
9.12000e+02	2.08249e+00	0.00000e+00
9.13000e+02	2.08240e+00	0.00000e+00
9.14000e+02	2.08231e+00	0.00000e+00
9.15000e+02	2.08222e+00	0.00000e+00
9.16000e+02	2.08213e+00	0.00000e+00
9.17000e+02	2.08205e+00	0.00000e+00
9.18000e+02	2.08196e+00	0.00000e+00
9.19000e+02	2.08187e+00	0.00000e+00
9.20000e+02	2.08178e+00	0.00000e+00
9.21000e+02	2.08169e+00	0.00000e+00
9.22000e+02	2.08161e+00	0.00000e+00
9.23000e+02	2.08152e+00	0.00000e+00
9.24000e+02	2.08143e+00	0.00000e+00
9.25000e+02	2.08135e+00	0.00000e+00
9.26000e+02	2.08126e+00	0.00000e+00
9.27000e+02	2.08118e+00	0.00000e+00
9.28000e+02	2.08109e+00	0.00000e+00
9.29000e+02	2.08101e+00	0.00000e+00
9.30000e+02	2.08092e+00	0.00000e+00
9.31000e+02	2.08084e+00	0.00000e+00
9.32000e+02	2.08075e+00	0.00000e+00
9.33000e+02	2.08067e+00	0.00000e+00
9.34000e+02	2.08059e+00	0.00000e+00
9.35000e+02	2.08050e+00	0.00000e+00
9.36000e+02	2.08042e+00	0.00000e+00
9.37000e+02	2.08034e+00	0.00000e+00
9.38000e+02	2.08026e+00	0.00000e+00
9.39000e+02	2.08017e+00	0.00000e+00
9.40000e+02	2.08009e+00	0.00000e+00
9.41000e+02	2.08001e+00	0.00000e+00
9.42000e+02	2.07993e+00	0.00000e+00
9.43000e+02	2.07985e+00	0.00000e+00
9.44000e+02	2.07977e+00	0.00000e+00
9.45000e+02	2.07969e+00	0.00000e+00
9.46000e+02	2.07961e+00	0.00000e+00
9.47000e+02	2.07953e+00	0.00000e+00
9.48000e+02	2.07945e+00	0.00000e+00
9.49000e+02	2.07937e+00	0.00000e+00
9.50000e+02	2.07929e+00	0.00000e+00
9.51000e+02	2.07921e+00	0.00000e+00
9.52000e+02	2.07913e+00	0.00000e+00
9.53000e+02	2.07905e+00	0.00000e+00
9.54000e+02	2.07897e+00	0.00000e+00
9.55000e+02	2.07890e+00	0.00000e+00
9.56000e+02	2.07882e+00	0.00000e+00
9.57000e+02	2.07874e+00	0.00000e+00
9.58000e+02	2.07867e+00	0.00000e+00
9.59000e+02	2.07859e+00	0.00000e+00
9.60000e+02	2.07851e+00	0.00000e+00
9.61000e+02	2.07844e+00	0.00000e+00
9.62000e+02	2.07836e+00	0.00000e+00
9.63000e+02	2.07829e+00	0.00000e+00
9.64000e+02	2.07821e+00	0.00000e+00
9.65000e+02	2.07814e+00	0.00000e+00
9.66000e+02	2.07806e+00	0.00000e+00
9.67000e+02	2.07798e+00	0.00000e+00
9.68000e+02	2.07791e+00	0.00000e+00
9.69000e+02	2.07784e+00	0.00000e+00
9.70000e+02	2.07776e+00	0.00000e+00
9.71000e+02	2.07769e+00	0.00000e+00
9.72000e+02	2.07762e+00	0.00000e+00
9.73000e+02	2.07754e+00	0.00000e+00
9.74000e+02	2.07747e+00	0.00000e+00
9.75000e+02	2.07740e+00	0.00000e+00
9.76000e+02	2.07733e+00	0.00000e+00
9.77000e+02	2.07725e+00	0.00000e+00
9.78000e+02	2.07718e+00	0.00000e+00
9.79000e+02	2.07711e+00	0.00000e+00
9.80000e+02	2.07704e+00	0.00000e+00
9.81000e+02	2.07697e+00	0.00000e+00
9.82000e+02	2.07689e+00	0.00000e+00
9.83000e+02	2.07682e+00	0.00000e+00
9.84000e+02	2.07675e+00	0.00000e+00
9.85000e+02	2.07668e+00	0.00000e+00
9.86000e+02	2.07661e+00	0.00000e+00
9.87000e+02	2.07654e+00	0.00000e+00
9.88000e+02	2.07647e+00	0.00000e+00
9.89000e+02	2.07640e+00	0.00000e+00
9.90000e+02	2.07634e+00	0.00000e+00
9.91000e+02	2.07627e+00	0.00000e+00
9.92000e+02	2.07620e+00	0.00000e+00
9.93000e+02	2.07613e+00	0.00000e+00
9.94000e+02	2.07606e+00	0.00000e+00
9.95000e+02	2.07599e+00	0.00000e+00
9.96000e+02	2.07593e+00	0.00000e+00
9.97000e+02	2.07586e+00	0.00000e+00
9.98000e+02	2.07579e+00	0.00000e+00
9.99000e+02	2.07572e+00	0.00000e+00
1.00000e+03	2.07566e+00	0.00000e+00
1.00250e+03	2.07549e+00	0.00000e+00
1.00500e+03	2.07532e+00	0.00000e+00
1.00750e+03	2.07516e+00	0.00000e+00
1.01000e+03	2.07500e+00	0.00000e+00
1.01250e+03	2.07484e+00	0.00000e+00
1.01500e+03	2.07468e+00	0.00000e+00
1.01750e+03	2.07452e+00	0.00000e+00
1.02000e+03	2.07436e+00	0.00000e+00
1.02250e+03	2.07421e+00	0.00000e+00
1.02500e+03	2.07405e+00	0.00000e+00
1.02750e+03	2.07390e+00	0.00000e+00
1.03000e+03	2.07374e+00	0.00000e+00
1.03250e+03	2.07359e+00	0.00000e+00
1.03500e+03	2.07344e+00	0.00000e+00
1.03750e+03	2.07329e+00	0.00000e+00
1.04000e+03	2.07315e+00	0.00000e+00
1.04250e+03	2.07300e+00	0.00000e+00
1.04500e+03	2.07285e+00	0.00000e+00
1.04750e+03	2.07271e+00	0.00000e+00
1.05000e+03	2.07256e+00	0.00000e+00
1.05250e+03	2.07242e+00	0.00000e+00
1.05500e+03	2.07228e+00	0.00000e+00
1.05750e+03	2.07214e+00	0.00000e+00
1.06000e+03	2.07200e+00	0.00000e+00
1.06250e+03	2.07186e+00	0.00000e+00
1.06500e+03	2.07173e+00	0.00000e+00
1.06750e+03	2.07159e+00	0.00000e+00
1.07000e+03	2.07146e+00	0.00000e+00
1.07250e+03	2.07132e+00	0.00000e+00
1.07500e+03	2.07119e+00	0.00000e+00
1.07750e+03	2.07106e+00	0.00000e+00
1.08000e+03	2.07093e+00	0.00000e+00
1.08250e+03	2.07080e+00	0.00000e+00
1.08500e+03	2.07067e+00	0.00000e+00
1.08750e+03	2.07054e+00	0.00000e+00
1.09000e+03	2.07041e+00	0.00000e+00
1.09250e+03	2.07028e+00	0.00000e+00
1.09500e+03	2.07016e+00	0.00000e+00
1.09750e+03	2.07003e+00	0.00000e+00
1.10000e+03	2.06991e+00	0.00000e+00
1.10250e+03	2.06979e+00	0.00000e+00
1.10500e+03	2.06967e+00	0.00000e+00
1.10750e+03	2.06955e+00	0.00000e+00
1.11000e+03	2.06942e+00	0.00000e+00
1.11250e+03	2.06930e+00	0.00000e+00
1.11500e+03	2.06919e+00	0.00000e+00
1.11750e+03	2.06907e+00	0.00000e+00
1.12000e+03	2.06895e+00	0.00000e+00
1.12250e+03	2.06884e+00	0.00000e+00
1.12500e+03	2.06872e+00	0.00000e+00
1.12750e+03	2.06861e+00	0.00000e+00
1.13000e+03	2.06849e+00	0.00000e+00
1.13250e+03	2.06838e+00	0.00000e+00
1.13500e+03	2.06827e+00	0.00000e+00
1.13750e+03	2.06816e+00	0.00000e+00
1.14000e+03	2.06805e+00	0.00000e+00
1.14250e+03	2.06794e+00	0.00000e+00
1.14500e+03	2.06783e+00	0.00000e+00
1.14750e+03	2.06772e+00	0.00000e+00
1.15000e+03	2.06761e+00	0.00000e+00
1.15250e+03	2.06751e+00	0.00000e+00
1.15500e+03	2.06740e+00	0.00000e+00
1.15750e+03	2.06730e+00	0.00000e+00
1.16000e+03	2.06719e+00	0.00000e+00
1.16250e+03	2.06709e+00	0.00000e+00
1.16500e+03	2.06698e+00	0.00000e+00
1.16750e+03	2.06688e+00	0.00000e+00
1.17000e+03	2.06678e+00	0.00000e+00
1.17250e+03	2.06668e+00	0.00000e+00
1.17500e+03	2.06658e+00	0.00000e+00
1.17750e+03	2.06648e+00	0.00000e+00
1.18000e+03	2.06638e+00	0.00000e+00
1.18250e+03	2.06628e+00	0.00000e+00
1.18500e+03	2.06618e+00	0.00000e+00
1.18750e+03	2.06609e+00	0.00000e+00
1.19000e+03	2.06599e+00	0.00000e+00
1.19250e+03	2.06589e+00	0.00000e+00
1.19500e+03	2.06580e+00	0.00000e+00
1.19750e+03	2.06570e+00	0.00000e+00
1.20000e+03	2.06561e+00	0.00000e+00
1.20250e+03	2.06552e+00	0.00000e+00
1.20500e+03	2.06542e+00	0.00000e+00
1.20750e+03	2.06533e+00	0.00000e+00
1.21000e+03	2.06524e+00	0.00000e+00
1.21250e+03	2.06515e+00	0.00000e+00
1.21500e+03	2.06506e+00	0.00000e+00
1.21750e+03	2.06497e+00	0.00000e+00
1.22000e+03	2.06488e+00	0.00000e+00
1.22250e+03	2.06479e+00	0.00000e+00
1.22500e+03	2.06471e+00	0.00000e+00
1.22750e+03	2.06462e+00	0.00000e+00
1.23000e+03	2.06453e+00	0.00000e+00
1.23250e+03	2.06444e+00	0.00000e+00
1.23500e+03	2.06436e+00	0.00000e+00
1.23750e+03	2.06427e+00	0.00000e+00
1.24000e+03	2.06419e+00	0.00000e+00
1.24250e+03	2.06410e+00	0.00000e+00
1.24500e+03	2.06402e+00	0.00000e+00
1.24750e+03	2.06394e+00	0.00000e+00
1.25000e+03	2.06386e+00	0.00000e+00
1.25250e+03	2.06377e+00	0.00000e+00
1.25500e+03	2.06369e+00	0.00000e+00
1.25750e+03	2.06361e+00	0.00000e+00
1.26000e+03	2.06353e+00	0.00000e+00
1.26250e+03	2.06345e+00	0.00000e+00
1.26500e+03	2.06337e+00	0.00000e+00
1.26750e+03	2.06329e+00	0.00000e+00
1.27000e+03	2.06321e+00	0.00000e+00
1.27250e+03	2.06313e+00	0.00000e+00
1.27500e+03	2.06306e+00	0.00000e+00
1.27750e+03	2.06298e+00	0.00000e+00
1.28000e+03	2.06290e+00	0.00000e+00
1.28250e+03	2.06283e+00	0.00000e+00
1.28500e+03	2.06275e+00	0.00000e+00
1.28750e+03	2.06268e+00	0.00000e+00
1.29000e+03	2.06260e+00	0.00000e+00
1.29250e+03	2.06253e+00	0.00000e+00
1.29500e+03	2.06245e+00	0.00000e+00
1.29750e+03	2.06238e+00	0.00000e+00
1.30000e+03	2.06230e+00	0.00000e+00
1.30250e+03	2.06223e+00	0.00000e+00
1.30500e+03	2.06216e+00	0.00000e+00
1.30750e+03	2.06209e+00	0.00000e+00
1.31000e+03	2.06202e+00	0.00000e+00
1.31250e+03	2.06195e+00	0.00000e+00
1.31500e+03	2.06188e+00	0.00000e+00
1.31750e+03	2.06181e+00	0.00000e+00
1.32000e+03	2.06174e+00	0.00000e+00
1.32250e+03	2.06167e+00	0.00000e+00
1.32500e+03	2.06160e+00	0.00000e+00
1.32750e+03	2.06153e+00	0.00000e+00
1.33000e+03	2.06146e+00	0.00000e+00
1.33250e+03	2.06139e+00	0.00000e+00
1.33500e+03	2.06133e+00	0.00000e+00
1.33750e+03	2.06126e+00	0.00000e+00
1.34000e+03	2.06119e+00	0.00000e+00
1.34250e+03	2.06113e+00	0.00000e+00
1.34500e+03	2.06106e+00	0.00000e+00
1.34750e+03	2.06100e+00	0.00000e+00
1.35000e+03	2.06093e+00	0.00000e+00
1.35250e+03	2.06087e+00	0.00000e+00
1.35500e+03	2.06080e+00	0.00000e+00
1.35750e+03	2.06074e+00	0.00000e+00
1.36000e+03	2.06068e+00	0.00000e+00
1.36250e+03	2.06061e+00	0.00000e+00
1.36500e+03	2.06055e+00	0.00000e+00
1.36750e+03	2.06049e+00	0.00000e+00
1.37000e+03	2.06042e+00	0.00000e+00
1.37250e+03	2.06036e+00	0.00000e+00
1.37500e+03	2.06030e+00	0.00000e+00
1.37750e+03	2.06024e+00	0.00000e+00
1.38000e+03	2.06018e+00	0.00000e+00
1.38250e+03	2.06012e+00	0.00000e+00
1.38500e+03	2.06006e+00	0.00000e+00
1.38750e+03	2.06000e+00	0.00000e+00
1.39000e+03	2.05994e+00	0.00000e+00
1.39250e+03	2.05988e+00	0.00000e+00
1.39500e+03	2.05982e+00	0.00000e+00
1.39750e+03	2.05977e+00	0.00000e+00
1.40000e+03	2.05971e+00	0.00000e+00
1.40250e+03	2.05965e+00	0.00000e+00
1.40500e+03	2.05959e+00	0.00000e+00
1.40750e+03	2.05954e+00	0.00000e+00
1.41000e+03	2.05948e+00	0.00000e+00
1.41250e+03	2.05942e+00	0.00000e+00
1.41500e+03	2.05937e+00	0.00000e+00
1.41750e+03	2.05931e+00	0.00000e+00
1.42000e+03	2.05925e+00	0.00000e+00
1.42250e+03	2.05920e+00	0.00000e+00
1.42500e+03	2.05915e+00	0.00000e+00
1.42750e+03	2.05909e+00	0.00000e+00
1.43000e+03	2.05904e+00	0.00000e+00
1.43250e+03	2.05898e+00	0.00000e+00
1.43500e+03	2.05893e+00	0.00000e+00
1.43750e+03	2.05888e+00	0.00000e+00
1.44000e+03	2.05882e+00	0.00000e+00
1.44250e+03	2.05877e+00	0.00000e+00
1.44500e+03	2.05872e+00	0.00000e+00
1.44750e+03	2.05866e+00	0.00000e+00
1.45000e+03	2.05861e+00	0.00000e+00
1.45250e+03	2.05856e+00	0.00000e+00
1.45500e+03	2.05851e+00	0.00000e+00
1.45750e+03	2.05846e+00	0.00000e+00
1.46000e+03	2.05841e+00	0.00000e+00
1.46250e+03	2.05836e+00	0.00000e+00
1.46500e+03	2.05831e+00	0.00000e+00
1.46750e+03	2.05826e+00	0.00000e+00
1.47000e+03	2.05821e+00	0.00000e+00
1.47250e+03	2.05816e+00	0.00000e+00
1.47500e+03	2.05811e+00	0.00000e+00
1.47750e+03	2.05806e+00	0.00000e+00
1.48000e+03	2.05801e+00	0.00000e+00
1.48250e+03	2.05796e+00	0.00000e+00
1.48500e+03	2.05791e+00	0.00000e+00
1.48750e+03	2.05786e+00	0.00000e+00
1.49000e+03	2.05782e+00	0.00000e+00
1.49250e+03	2.05777e+00	0.00000e+00
1.49500e+03	2.05772e+00	0.00000e+00
1.49750e+03	2.05767e+00	0.00000e+00
1.50000e+03	2.05763e+00	0.00000e+00
1.50250e+03	2.05758e+00	0.00000e+00
1.50500e+03	2.05754e+00	0.00000e+00
1.50750e+03	2.05749e+00	0.00000e+00
1.51000e+03	2.05744e+00	0.00000e+00
1.51250e+03	2.05740e+00	0.00000e+00
1.51500e+03	2.05735e+00	0.00000e+00
1.51750e+03	2.05731e+00	0.00000e+00
1.52000e+03	2.05726e+00	0.00000e+00
1.52250e+03	2.05722e+00	0.00000e+00
1.52500e+03	2.05717e+00	0.00000e+00
1.52750e+03	2.05713e+00	0.00000e+00
1.53000e+03	2.05708e+00	0.00000e+00
1.53250e+03	2.05704e+00	0.00000e+00
1.53500e+03	2.05700e+00	0.00000e+00
1.53750e+03	2.05695e+00	0.00000e+00
1.54000e+03	2.05691e+00	0.00000e+00
1.54250e+03	2.05687e+00	0.00000e+00
1.54500e+03	2.05682e+00	0.00000e+00
1.54750e+03	2.05678e+00	0.00000e+00
1.55000e+03	2.05674e+00	0.00000e+00
1.55250e+03	2.05670e+00	0.00000e+00
1.55500e+03	2.05666e+00	0.00000e+00
1.55750e+03	2.05661e+00	0.00000e+00
1.56000e+03	2.05657e+00	0.00000e+00
1.56250e+03	2.05653e+00	0.00000e+00
1.56500e+03	2.05649e+00	0.00000e+00
1.56750e+03	2.05645e+00	0.00000e+00
1.57000e+03	2.05641e+00	0.00000e+00
1.57250e+03	2.05637e+00	0.00000e+00
1.57500e+03	2.05633e+00	0.00000e+00
1.57750e+03	2.05629e+00	0.00000e+00
1.58000e+03	2.05625e+00	0.00000e+00
1.58250e+03	2.05621e+00	0.00000e+00
1.58500e+03	2.05617e+00	0.00000e+00
1.58750e+03	2.05613e+00	0.00000e+00
1.59000e+03	2.05609e+00	0.00000e+00
1.59250e+03	2.05605e+00	0.00000e+00
1.59500e+03	2.05601e+00	0.00000e+00
1.59750e+03	2.05597e+00	0.00000e+00
1.60000e+03	2.05594e+00	0.00000e+00
1.60250e+03	2.05590e+00	0.00000e+00
1.60500e+03	2.05586e+00	0.00000e+00
1.60750e+03	2.05582e+00	0.00000e+00
1.61000e+03	2.05578e+00	0.00000e+00
1.61250e+03	2.05575e+00	0.00000e+00
1.61500e+03	2.05571e+00	0.00000e+00
1.61750e+03	2.05567e+00	0.00000e+00
1.62000e+03	2.05564e+00	0.00000e+00
1.62250e+03	2.05560e+00	0.00000e+00
1.62500e+03	2.05556e+00	0.00000e+00
1.62750e+03	2.05553e+00	0.00000e+00
1.63000e+03	2.05549e+00	0.00000e+00
1.63250e+03	2.05545e+00	0.00000e+00
1.63500e+03	2.05542e+00	0.00000e+00
1.63750e+03	2.05538e+00	0.00000e+00
1.64000e+03	2.05535e+00	0.00000e+00
1.64250e+03	2.05531e+00	0.00000e+00
1.64500e+03	2.05527e+00	0.00000e+00
1.64750e+03	2.05524e+00	0.00000e+00
1.65000e+03	2.05521e+00	0.00000e+00
1.65250e+03	2.05517e+00	0.00000e+00
1.65500e+03	2.05514e+00	0.00000e+00
1.65750e+03	2.05510e+00	0.00000e+00
1.66000e+03	2.05507e+00	0.00000e+00
1.66250e+03	2.05503e+00	0.00000e+00
1.66500e+03	2.05500e+00	0.00000e+00
1.66750e+03	2.05497e+00	0.00000e+00
1.67000e+03	2.05493e+00	0.00000e+00
1.67250e+03	2.05490e+00	0.00000e+00
1.67500e+03	2.05486e+00	0.00000e+00
1.67750e+03	2.05483e+00	0.00000e+00
1.68000e+03	2.05480e+00	0.00000e+00
1.68250e+03	2.05477e+00	0.00000e+00
1.68500e+03	2.05473e+00	0.00000e+00
1.68750e+03	2.05470e+00	0.00000e+00
1.69000e+03	2.05467e+00	0.00000e+00
