کاو,کاوید,,
آویز,آویخت,,
جه,جست,,
ریز,ریخت,,
پژمر,پژمرد,,
ستای,ستود,,
افشان,افشاند,,
بال,بالید,,
ساز,ساخت,,
آرای,آراست,,
گشا,گشود,,
چرخ,چرخید,,
چرخان,چرخاند,چرخون,چرخوند
غلت,غلتید,,
خروشان,خروشاند,,
نال,نالید,,
لنگ,لنگید,,
فروزان,فروزاند,,
ساب,سابید,,
سابان,ساباند,سابون,سابوند
ترک,ترکید,,
ترکان,ترکاند,ترکون,ترکوند
درخشان,درخشاند,,
آموز,آموخت,,
کشان,کشاند,کشون,کشوند
بخش,بخشید,,
آشام,آشامید,,
کش,کشید,,
آشوب,آشفت,,
جوی,جویید,,
دم,دمید,,
جوش,جوشید,,
جوشان,جوشاند,جوشون,جوشوند
سران,سراند,سرون,سروند
خر,خرید,,
شکاف,شکافت,,
شنو,شنید,,
تراش,تراشید,,
سپار,سپرد,,
جنب,جنبید,,
جنبان,جنباند,جنبون,جنبوند
ران,راند,رون,روند
پرس,پرسید,,
انگیز,انگیخت,,
شناس,شناخت,,
شناسان,شناساند,شناسون,شناسوند
فروش,فروخت,,
گرد,گشت,,
فرسای,فرسود,,
بلع,بلعید,,
خروش,خروشید,,
زن,زد,,
رنج,رنجید,,
رنجان,رنجاند,رنجون,رنجوند
غلط,غلطید,,
غلطان,غلطاند,غلطون,غلطوند
فروز,فروزاند,,
شمار,شمرد,,
لغز,لغزید,,
گذر,گذشت,,
گیر,گرفت,,
طپ,طپید,,
آسای,آسود,,
ماس,ماسید,,
افکن,افکند,,
بند,بست,,
چش,چشید,,
رخشان,رخشاند,,
گداز,گداخت,,
رهان,رهانید,,
ترش,ترشید,,
باف,بافت,,
نمای,نمود,,
نما,نمود,,
گرای,گرایید,,
ترس,ترسید,,
ترسان,ترساند,ترسون,ترسوند
گرو,گروید,,
بو,بویید,,
سرا,سرایید,,
گری,گریست,,
تک,تکید,,
گذران,گذراند,گذرون,گذروند
نگر,نگریست,,
خراش,خراشید,,
تاز,تاخت,,
تازان,تاخت,تازون,تازوند
بین,دید,,
نوش,نوشید,,
سوزان,سوزاند,سوزون,سوزوند
لغزان,لغزاند,لغزون,لفزوند
رمان,رماند,رمون,رموند
پذیر,پذیرفت,,
طلب,طلبید,,
آ,آمد,,
آی,آمد,,
بوی,بویید,,
درنگ,درنگید,,
کش,کشت,,
غرقان,غرقاند,,
نشان,نشاند,نشون,نشوند
انبار,انباشت,,
جنگ,جنگید,,
در,درید,,
کن,کرد,,
قاپ,قاپید,,
فهم,فهمید,,
فهمان,فهماند,فهمون,فهموند
افزا,افزود,,
آفرین,آفرید,,
نه,نهاد,,
ورز,ورزید,,
پرداز,پرداخت,,
شوران,شوراند,شورون,شوروند
ربای,ربود,,
فرسا,فرسود,,
پاش,پاشید,,
گذار,گذاشت,,
افرا,افراشت,,
نویس,نوشت,,
سوز,سوخت,,
سوزان,سوزاند,سوزون,سوزوند
دو,دوید,,
اندیش,اندیشید,,
لرز,لرزید,,
لرزان,لرزاند,لرزون,لرزوند
بار,بارید,,
پیچ,پیچید,,
پیچان,پیچاند,پیچون,پیچوند
پندار,پنداشت,,
چرخ,چرخید,,
چرخان,چرخاند,چرخون,چرخوند
کوش,کوشید,,
غلتان,غلتاند,,
غر,غرید,,
نواز,نواخت,,
افروز,افروخت,,
هراس,هراسید,,
هراسان,هراساند,هراسون,هراسوند
سنج,سنجید,,
جو,جست,,
خشک,خشکید,,
خشکان,خشکاند,خشکون,خشکوند
تن,تنید,,
شکوف,شکفت,,
قبولان,قبولاند,قبولون,قبولوند
پژوه,پژوهید,,
فرمای,فرمود,,
فرما,فرمود,,
تیغ,تیغید,,
آمیز,آغشت,,
دان,دانست,دون,دونست
تپ,تپید,,
خور,خورد,,
خوران,خوراند,خرون,خوروند
افرا,افراخت,,
خواب,خوابید,,
خوابان,خواباند,خوابون,خوابوند
روب,روفت,,
پز,پخت,,
دار,داشت,,
افت,افتاد,,
وز,وزید,,
دوز,دوخت,,
درخش,درخشید,,
دوان,دوانید,دوون,دووند
سرای,سرود,,
شو,شد,ش,شد
باش,بود,,
آمیز,آمیخت,,
انگار,انگاشت,,
شاش,شاشید,,
رین,رید,,
